year,county_FIP,topic,stance,gender,aggressiveness,temperature_avg,sentiment
2018,800,Seriousness of Gas Emissions,believer,male,not aggressive,2.801079866666667,-0.07080564703044435
2018,810,Global stance,believer,male,not aggressive,2.2824644886740333,-0.08306183676754875
2018,820,Global stance,believer,female,not aggressive,2.943796641,-0.06911311853122871
2018,830,Global stance,believer,male,not aggressive,2.599840411349624,-0.03016469774499937
2018,840,Global stance,believer,male,not aggressive,2.8658082405405407,-0.1331875335461608
2019,001,Global stance,believer,male,not aggressive,2.541206274282397,0.023557734745141844
2019,003,Global stance,believer,male,not aggressive,2.536956163830803,-0.09841668897824461
2019,005,Global stance,believer,male,not aggressive,1.3074231870668584,-0.07662949126196685
2019,006,Importance of Human Intervantion,believer,male,not aggressive,1.8681029,-0.1592516214321057
2019,007,Global stance,believer,male,not aggressive,1.9533256220503739,-0.04633268580711716
2019,009,Global stance,believer,male,not aggressive,2.247981691577392,-0.07704549819032347
2019,011,Global stance,believer,male,not aggressive,1.9549548115471467,-0.09361444116811417
2019,013,Global stance,believer,male,not aggressive,0.4178989119648988,-0.0660644396571635
2019,014,Politics,believer,male,not aggressive,2.7694633,-0.17754699032801977
2019,015,Global stance,believer,male,not aggressive,2.635058459926794,-0.08656457914807443
2019,017,Global stance,believer,male,not aggressive,1.4681401416290143,-0.04736629259955411
2019,019,Global stance,believer,male,not aggressive,1.6880375122564886,-0.06294669737714961
2019,021,Global stance,believer,male,not aggressive,2.828426255772817,-0.04933104061429538
2019,023,Global stance,believer,male,not aggressive,1.748601640253304,-0.059725876261477094
2019,025,Global stance,believer,male,not aggressive,2.5933313528918562,0.0017760198591738742
2019,027,Global stance,believer,male,not aggressive,3.2834807834104884,-0.0920596731014978
2019,028,Weather Extremes,believer,male,not aggressive,2.3079138,0.0472930859191077
2019,029,Global stance,believer,male,not aggressive,2.9155205822580643,-0.11580784490755282
2019,031,Global stance,believer,male,not aggressive,5.088310481921477,-0.07241019066378322
2019,033,Global stance,believer,male,not aggressive,-0.8160263504295794,-0.02312228993056449
2019,035,Global stance,believer,male,not aggressive,3.9558326792400087,-0.05815551148851998
2019,037,Global stance,believer,male,not aggressive,-1.6664478502841842,-0.08629365949248341
2019,039,Global stance,believer,male,not aggressive,2.972869184097035,-0.09146097865683689
2019,041,Global stance,believer,male,not aggressive,3.5917507819642016,-0.08783034910693743
2019,043,Global stance,believer,male,not aggressive,4.27986681552901,-0.025601636223574625
2019,045,Global stance,believer,male,not aggressive,3.3215310456836797,-0.08303934522815962
2019,047,Global stance,believer,male,not aggressive,0.5855392033506944,-0.049699413905511046
2019,049,Global stance,believer,male,not aggressive,5.451018037673219,-0.08698027949574216
2019,051,Global stance,believer,male,not aggressive,-1.8605640039830507,0.0006938450180277704
2019,053,Global stance,believer,male,not aggressive,1.4895222472213479,-0.035545621339764556
2019,055,Global stance,believer,male,not aggressive,4.2552204115,-0.10222306923162276
2019,057,Global stance,believer,male,not aggressive,1.0395539546742958,-0.10135758525456336
2019,059,Global stance,believer,male,not aggressive,0.2451246764385734,-0.06842731888463711
2019,061,Global stance,believer,male,not aggressive,1.50414822103238,-0.009510129176827854
2019,063,Global stance,believer,male,not aggressive,2.1024501395770234,0.0065110134494118345
2019,065,Global stance,believer,male,not aggressive,1.8387909842245986,-0.11404559725949194
2019,067,Global stance,believer,male,not aggressive,-0.49786211550400933,-0.06251052900175474
2019,069,Global stance,believer,male,not aggressive,3.2221326936689043,-0.06972974512280587
2019,071,Global stance,believer,male,not aggressive,-0.25789587641458167,-0.11076691228367848
2019,073,Global stance,believer,male,not aggressive,1.3732284175282092,-0.08120404441809369
2019,075,Global stance,believer,male,not aggressive,-3.155134274238167,0.004300401749546796
2019,077,Global stance,believer,male,not aggressive,2.046349138914027,-0.11871974886008581
2019,079,Global stance,believer,male,not aggressive,3.710933537046768,-0.11712420414707805
2019,081,Global stance,believer,male,not aggressive,1.477835603962749,-0.0680124378381425
2019,083,Global stance,believer,male,not aggressive,3.548100796972789,-0.1013830181225114
2019,085,Global stance,believer,male,not aggressive,-1.7477122868873816,-0.02203233010293034
2019,086,Global stance,believer,male,not aggressive,0.61159164,-0.07554933299655524
2019,087,Global stance,believer,male,not aggressive,-0.44744420211350305,-0.03587958568737397
2019,089,Global stance,believer,male,not aggressive,5.640641578213826,-0.13238575232511085
2019,091,Global stance,believer,male,not aggressive,3.0803651373200993,-0.11562858110914734
2019,093,Global stance,believer,male,not aggressive,3.127670527561102,-0.09290102034332218
2019,095,Global stance,believer,male,not aggressive,2.347320417895967,-0.12121626871613848
2019,097,Global stance,believer,male,not aggressive,3.2632459250559043,-0.09446872174838737
2019,099,Global stance,believer,male,not aggressive,1.7361929467540984,-0.06681682523175296
2019,101,Global stance,believer,male,not aggressive,2.194143941036397,-0.06066304602075517
2019,102,Global stance,denier,undefined,not aggressive,4.517519999999998,-0.45375078623294823
2019,103,Global stance,believer,male,not aggressive,1.624341513825794,-0.08534324902918147
2019,105,Global stance,believer,male,not aggressive,0.942196154088796,-0.09192126497320587
2019,107,Global stance,believer,male,not aggressive,-0.5951085998712681,-0.12125992026311139
2019,109,Global stance,believer,male,not aggressive,4.5378960499892935,-0.0513561709675861
2019,111,Global stance,believer,male,not aggressive,1.802451609234125,-0.1037065505600725
2019,113,Global stance,believer,male,not aggressive,3.644691226232877,-0.11407345456741083
2019,115,Global stance,believer,male,not aggressive,2.100493452704791,-0.1439772028418622
2019,117,Global stance,believer,male,not aggressive,2.6750273064542935,-0.14507714597565644
2019,119,Global stance,believer,male,not aggressive,3.425087998421851,-0.08365824518970959
2019,121,Global stance,believer,male,not aggressive,3.6029275987173,-0.09951201069968975
2019,123,Global stance,believer,male,not aggressive,3.9077180807380736,-0.01372330073606282
2019,125,Global stance,believer,male,not aggressive,6.274621101822917,-0.1271132840912281
2019,127,Global stance,believer,male,not aggressive,2.2557734250364962,-0.16410758804315015
2019,129,Global stance,believer,female,not aggressive,3.8371133917322835,-0.05462456295663354
2019,131,Global stance,believer,male,not aggressive,4.636643302926829,-0.14359709025641906
2019,133,Global stance,believer,male,not aggressive,5.009419486956521,-0.10884062206637148
2019,135,Global stance,believer,male,not aggressive,4.426020296989966,-0.09636165124630705
2019,137,Global stance,believer,male,not aggressive,4.17381511719457,-0.08827358118774566
2019,139,Global stance,believer,male,not aggressive,5.7615666179577465,-0.10475322248661434
2019,141,Global stance,believer,male,not aggressive,4.307092120135052,-0.10179321673751042
2019,143,Global stance,believer,male,not aggressive,4.509251062636033,-0.12038323369092521
2019,145,Global stance,believer,male,not aggressive,4.557397349068323,-0.12325945572252622
2019,147,Global stance,believer,male,not aggressive,4.464116589432789,-0.11106649739964293
2019,149,Global stance,believer,male,not aggressive,3.6007527439798124,-0.14100616431122445
2019,151,Global stance,believer,male,not aggressive,5.368856493119266,-0.16502816133925866
2019,153,Global stance,believer,male,not aggressive,5.7752846463147405,-0.09484760014325777
2019,155,Global stance,believer,male,not aggressive,4.271700554185692,-0.1355809145336868
2019,157,Global stance,believer,male,not aggressive,4.164178460588716,-0.0734327839404364
2019,159,Global stance,believer,male,not aggressive,5.981730972475962,-0.10210503068882405
2019,161,Global stance,believer,male,not aggressive,7.452103866090713,0.012707953152047891
2019,163,Global stance,believer,male,not aggressive,7.5302330027568924,-0.10101848414064628
2019,165,Global stance,believer,male,not aggressive,7.277350993093092,-0.11725399117457505
2019,167,Global stance,believer,male,not aggressive,4.083051395238095,-0.1578577922142487
2019,169,Global stance,believer,female,not aggressive,4.992844827809524,-0.14627957774503061
2019,171,Weather Extremes,believer,male,not aggressive,4.336824985714285,-0.06457127685855599
2019,173,Global stance,believer,male,not aggressive,4.500070729541596,-0.07048354116932745
2019,175,Global stance,believer,female,not aggressive,4.9190995583333335,-0.11324947243837165
2019,177,Global stance,believer,male,not aggressive,4.411064195151515,-0.013743726495095126
2019,179,Global stance,believer,male,not aggressive,3.8692769687218047,0.0414127754480914
2019,181,Global stance,believer,male,not aggressive,4.750116793258427,-0.10511052531599158
2019,183,Global stance,believer,male,not aggressive,3.8749877092567573,-0.031631046224773474
2019,185,Weather Extremes,believer,male,not aggressive,3.1933346093023256,-0.2853284339686873
2019,187,Global stance,believer,male,not aggressive,3.6183003525641024,-0.11218648949118866
2019,189,Global stance,believer,male,not aggressive,4.691645296130953,-0.0856802766527247
2019,191,Global stance,believer,male,not aggressive,4.079557932258064,-0.13180064530351754
2019,193,Politics,believer,male,not aggressive,4.146092759722222,-0.14148634165712298
2019,195,Politics,believer,male,not aggressive,4.199451165263158,-0.12991656959332012
2019,197,Weather Extremes,believer,male,not aggressive,5.820664286220472,-0.16030319678062063
2019,199,Global stance,believer,male,not aggressive,3.7870690480519484,-0.12298823889772234
2019,201,Global stance,believer,male,not aggressive,2.555335846321978,-0.13026682846258944
2019,203,Weather Extremes,believer,male,not aggressive,4.8419057400000005,-0.09433162163663565
2019,205,Importance of Human Intervantion,believer,male,not aggressive,4.983870807142857,-0.09082033555385279
2019,207,Importance of Human Intervantion,believer,male,not aggressive,4.2688906,-0.03205586668442595
2019,209,Global stance,believer,male,not aggressive,3.150166223268698,-0.1349316446494598
2019,211,Global stance,believer,female,not aggressive,3.837729,-0.006178299733515994
2019,213,Global stance,believer,male,not aggressive,4.416803697076023,-0.05009867065811336
2019,215,Global stance,believer,male,not aggressive,2.029707453694581,-0.17166513674551362
2019,217,Global stance,believer,male,not aggressive,3.401232822222222,-0.18564740946545172
2019,219,Global stance,believer,male,not aggressive,5.081393725925926,0.05378005999223176
2019,221,Global stance,believer,male,not aggressive,4.7465740375,-0.07480508281365361
2019,223,Global stance,believer,male,not aggressive,3.50540310625,-0.24162207127857116
2019,225,Importance of Human Intervantion,believer,male,not aggressive,4.0347571625,0.10045665238436569
2019,227,Global stance,believer,male,not aggressive,4.290316036842105,-0.1560804420281744
2019,229,Global stance,neutral,female,not aggressive,3.4592360625,-0.3441534566620985
2019,231,Significance of Pollution Awareness Events,believer,male,not aggressive,4.4576566218750004,-0.17662646858235886
2019,233,Global stance,believer,male,not aggressive,3.057659271428571,-0.3421407665941811
2019,235,Weather Extremes,believer,female,not aggressive,4.133804488888889,-0.18741785366594055
2019,237,Significance of Pollution Awareness Events,neutral,female,not aggressive,5.856301,-0.4679688215255737
2019,239,Weather Extremes,believer,male,not aggressive,2.62381602,-0.2578182178162129
2019,241,Weather Extremes,denier,male,not aggressive,2.9650802428571432,0.007091612826237054
2019,245,Global stance,believer,male,not aggressive,2.6576644886178866,-0.09335280457089028
2019,247,Weather Extremes,believer,male,not aggressive,2.542847807142857,-0.18042024354756286
2019,249,Weather Extremes,believer,female,not aggressive,2.3048345,0.0993080336212834
2019,251,Global stance,believer,female,not aggressive,4.818823,-0.07254547151551566
2019,253,Significance of Pollution Awareness Events,neutral,male,not aggressive,6.3697467,-0.4679688215255737
2019,255,Global stance,believer,male,not aggressive,2.5650074000000003,-0.08937593558205498
2019,257,Global stance,believer,male,not aggressive,4.28671094375,-0.18497457791180558
2019,259,Politics,believer,male,not aggressive,3.0030606,-0.20852996767759327
2019,261,Importance of Human Intervantion,believer,male,not aggressive,2.0509581210526315,0.06513088568395693
2019,265,Weather Extremes,believer,female,not aggressive,3.9130964,-0.06142396570179193
2019,267,Politics,believer,male,not aggressive,3.9130964,-0.12285215875572629
2019,273,Weather Extremes,believer,male,not aggressive,2.1489832000000004,-0.25142505792361547
